# timestamp tx ty tz qx qy qz qw
1317354911.124346 -1.702492 -2.160333 -0.292331 0.000000 0.000000 0.774006 0.633179
1317354911.228650 -1.544831 -2.027816 -0.281112 0.000000 0.000000 0.342411 0.939550
1317354911.332960 -1.407086 -1.919510 -0.271828 0.000000 0.000000 0.327029 0.945014
1317354911.437273 -1.351302 -1.842500 -0.267468 0.000000 0.000000 0.454624 0.890684
1317354911.541614 -1.278839 -1.748664 -0.264610 0.000000 0.000000 0.440908 0.897552
1317354911.645954 -1.236672 -1.603293 -0.260033 0.000000 0.000000 0.600592 0.799556
1317354911.750280 -1.253418 -1.451916 -0.253232 0.000000 0.000000 0.744966 0.667102
1317354911.854621 -1.245874 -1.280180 -0.244776 0.000000 0.000000 0.691417 0.722456
1317354911.958948 -1.221772 -1.147258 -0.242193 0.000000 0.000000 0.640932 0.767598
1317354912.063228 -1.190266 -0.989189 -0.237684 0.000000 0.000000 0.634242 0.773134
1317354912.167484 -1.217972 -0.857864 -0.236615 0.000000 0.000000 0.776668 0.629910
1317354912.271711 -1.194025 -0.756338 -0.235731 0.000000 0.000000 0.620656 0.784083
1317354912.375890 -1.223709 -0.620041 -0.232416 0.000000 0.000000 0.778717 0.627376
1317354912.480049 -1.315784 -0.487571 -0.232897 0.000000 0.000000 0.886211 0.463282
1317354912.584175 -1.374915 -0.375568 -0.229932 0.000000 0.000000 0.856408 0.516299
1317354912.688314 -1.491805 -0.270841 -0.227793 0.000000 0.000000 0.934022 0.357215
1317354912.792485 -1.392272 -0.128011 -0.221445 0.000000 0.000000 0.462746 0.886491
1317354912.896613 -1.269849 -0.003908 -0.218637 0.000000 0.000000 0.385828 0.922571
1317354913.000722 -1.298011 0.085485 -0.216925 0.000000 0.000000 0.806376 0.591404
1317354913.104846 -1.321768 0.143218 -0.221897 0.000000 0.000000 0.830824 0.556536
1317354913.208970 -1.465918 0.283745 -0.217410 0.000000 0.000000 0.926295 0.376798
1317354913.313118 -1.421640 0.377928 -0.218120 0.000000 0.000000 0.535979 0.844231
1317354913.417256 -1.226214 0.471024 -0.220557 0.000000 0.000000 0.220459 0.975396
1317354913.521342 -1.172867 0.546410 -0.223809 0.000000 0.000000 0.459539 0.888158
1317354913.625440 -1.112636 0.550146 -0.227086 0.000000 0.000000 0.030970 0.999520
1317354913.729550 -1.136082 0.647301 -0.229042 0.000000 0.000000 0.785683 0.618629
1317354913.833647 -1.160818 0.665098 -0.225967 0.000000 0.000000 0.951770 0.306812
1317354913.937780 -1.211475 0.439711 -0.230353 0.000000 0.000000 -0.780797 0.624785
1317354914.041970 -1.307381 0.356479 -0.233006 0.000000 0.000000 -0.936816 0.349823
1317354914.146164 -1.370695 0.396066 -0.226045 0.000000 0.000000 0.961224 0.275770
1317354914.250346 -1.535990 0.485741 -0.225363 0.000000 0.000000 0.969273 0.245987
1317354914.354543 -1.650453 0.596919 -0.226133 0.000000 0.000000 0.926641 0.375949
1317354914.458742 -1.622463 0.687411 -0.219292 0.000000 0.000000 0.593505 0.804830
1317354914.562953 -1.564095 0.927505 -0.205836 0.000000 0.000000 0.617972 0.786200
1317354914.667140 -1.423957 1.066008 -0.193708 0.000000 0.000000 0.379970 0.924999
1317354914.771323 -1.341884 1.132310 -0.185932 0.000000 0.000000 0.333253 0.942837
1317354914.875502 -1.237673 1.120921 -0.183100 0.000000 0.000000 -0.054400 0.998519
1317354914.979641 -1.163421 1.046783 -0.180103 0.000000 0.000000 -0.382328 0.924027
1317354915.083756 -1.173424 0.931685 -0.178313 0.000000 0.000000 -0.737083 0.675802
1317354915.187864 -1.121198 0.756913 -0.180320 0.000000 0.000000 -0.597364 0.801970
1317354915.291975 -1.046936 0.472328 -0.181028 0.000000 0.000000 -0.611353 0.791358
1317354915.396054 -1.002327 0.172486 -0.179956 0.000000 0.000000 -0.653011 0.757348
1317354915.500115 -1.025329 0.022624 -0.175011 0.000000 0.000000 -0.758852 0.651263
1317354915.604177 -0.988978 -0.150702 -0.172273 0.000000 0.000000 -0.630371 0.776294
1317354915.708252 -0.937285 -0.312940 -0.170272 0.000000 0.000000 -0.590091 0.807337
1317354915.812362 -0.933594 -0.436256 -0.168018 0.000000 0.000000 -0.696449 0.717607
1317354915.916509 -0.848491 -0.534119 -0.163589 0.000000 0.000000 -0.414610 0.909999
1317354916.020727 -0.840911 -0.581425 -0.158652 0.000000 0.000000 -0.648764 0.760990
1317354916.125042 -0.858301 -0.625945 -0.154888 0.000000 0.000000 -0.825780 0.563993
1317354916.229442 -0.833715 -0.688158 -0.152002 0.000000 0.000000 -0.562346 0.826902
1317354916.333925 -0.823791 -0.711013 -0.151580 0.000000 0.000000 -0.548516 0.836140
1317354916.438491 -0.908658 -0.667982 -0.152185 0.000000 0.000000 0.972599 0.232487
1317354916.543068 -0.948522 -0.625561 -0.152872 0.000000 0.000000 0.917824 0.396988
1317354916.647578 -0.972153 -0.549904 -0.151771 0.000000 0.000000 0.805650 0.592391
1317354916.752050 -1.013733 -0.450104 -0.150291 0.000000 0.000000 0.832042 0.554713
1317354916.856531 -1.107650 -0.377745 -0.148207 0.000000 0.000000 0.946613 0.322371
1317354916.961025 -1.190320 -0.316100 -0.145736 0.000000 0.000000 0.949121 0.314913
1317354917.065496 -1.238849 -0.312074 -0.141224 0.000000 0.000000 0.999144 0.041372
1317354917.169893 -1.330367 -0.334712 -0.136936 0.000000 0.000000 -0.992658 0.120952
1317354917.274265 -1.420290 -0.325543 -0.129553 0.000000 0.000000 0.998710 0.050784
1317354917.378606 -1.415006 -0.277967 -0.129222 0.000000 0.000000 0.666939 0.745112
1317354917.482936 -1.402554 -0.051413 -0.168015 0.000000 0.000000 0.687431 0.726249
1317354917.587265 -1.331566 0.288711 -0.190465 0.000000 0.000000 0.630749 0.775987
1317354917.691532 -1.194648 0.811869 -0.226390 0.000000 0.000000 0.611070 0.791577
1317354917.795786 -0.727937 1.018589 -0.221166 0.000000 0.000000 0.206972 0.978347
1317354917.900016 -0.255101 1.150375 -0.212773 0.000000 0.000000 0.135490 0.990779
1317354918.004233 0.244399 1.164636 -0.204470 0.000000 0.000000 0.014270 0.999898
1317354918.108418 0.676203 1.097078 -0.207304 0.000000 0.000000 -0.077520 0.996991
1317354918.212587 1.009809 0.968125 -0.214707 0.000000 0.000000 -0.183382 0.983042
1317354918.316794 1.287206 0.786198 -0.220794 0.000000 0.000000 -0.286175 0.958177
1317354918.421003 1.559684 0.462895 -0.189277 0.000000 0.000000 -0.421638 0.906764
1317354918.525245 1.777857 0.190736 -0.160238 0.000000 0.000000 -0.432738 0.901520
1317354918.629513 2.157254 -0.204984 -0.124756 0.000000 0.000000 -0.392388 0.919800
1317354918.733780 2.290266 -0.409220 -0.132379 0.000000 0.000000 -0.476585 0.879128
1317354918.838069 2.284055 -0.634694 -0.151544 0.000000 0.000000 -0.716777 0.697303
1317354918.942389 2.335686 -0.768383 -0.157582 0.000000 0.000000 -0.565565 0.824704
1317354919.046724 2.436432 -0.868943 -0.160716 0.000000 0.000000 -0.382258 0.924056
1317354919.151034 2.481711 -0.947207 -0.166385 0.000000 0.000000 -0.499613 0.866249
1317354919.255327 2.528102 -0.997703 -0.170272 0.000000 0.000000 -0.402157 0.915571
1317354919.359629 2.585147 -1.037318 -0.177972 0.000000 0.000000 -0.298854 0.954299
1317354919.463942 2.601862 -1.040997 -0.180489 0.000000 0.000000 -0.108132 0.994137
1317354919.568226 2.638054 -1.042739 -0.181908 0.000000 0.000000 -0.024036 0.999711
1317354919.672470 2.722656 -1.032767 -0.180297 0.000000 0.000000 0.058626 0.998280
1317354919.776743 2.713311 -1.123652 -0.185669 0.000000 0.000000 -0.742391 0.669967
1317354919.880995 2.699844 -1.161158 -0.189291 0.000000 0.000000 -0.817906 0.575351
1317354919.985225 2.588964 -1.241682 -0.192498 0.000000 0.000000 -0.951089 0.308917
1317354920.089459 2.684391 -1.305245 -0.192821 0.000000 0.000000 -0.289596 0.957149
1317354920.193665 2.732681 -1.398314 -0.195010 0.000000 0.000000 -0.519345 0.854565
1317354920.297874 2.759504 -1.548403 -0.200843 0.000000 0.000000 -0.641902 0.766787
1317354920.402081 2.815126 -1.701493 -0.213314 0.000000 0.000000 -0.573807 0.818990
1317354920.506263 2.934863 -1.837710 -0.219684 0.000000 0.000000 -0.412183 0.911101
1317354920.610446 2.987806 -1.992020 -0.225623 0.000000 0.000000 -0.581150 0.813797
1317354920.714639 3.146952 -2.062285 -0.239293 0.000000 0.000000 -0.206394 0.978469
1317354920.818794 3.210062 -2.139947 -0.250261 0.000000 0.000000 -0.429738 0.902954
1317354920.922953 3.309699 -2.177246 -0.260894 0.000000 0.000000 -0.178146 0.984004
1317354921.027117 3.389828 -2.069865 -0.275326 0.000000 0.000000 0.448301 0.893883
1317354921.131276 3.432861 -1.978396 -0.291734 0.000000 0.000000 0.535858 0.844308
1317354921.235434 3.386791 -1.976142 -0.304720 0.000000 0.000000 0.999701 0.024448
1317354921.339574 3.292622 -1.961324 -0.315741 0.000000 0.000000 0.996957 0.077957
1317354921.443719 3.128147 -1.967940 -0.325876 0.000000 0.000000 -0.999798 0.020100
1317354921.547884 2.890956 -2.004649 -0.329447 0.000000 0.000000 -0.997054 0.076699
1317354921.652067 2.580565 -1.972476 -0.333217 0.000000 0.000000 0.998667 0.051620
1317354921.756204 2.336512 -1.895578 -0.336412 0.000000 0.000000 0.988376 0.152028
1317354921.860325 2.127185 -1.974631 -0.342628 0.000000 0.000000 -0.983745 0.179569
1317354921.964432 1.905286 -2.024955 -0.347784 0.000000 0.000000 -0.993790 0.111275
1317354922.068533 1.705774 -2.067715 -0.355125 0.000000 0.000000 -0.994433 0.105370
1317354922.172591 1.515244 -2.066469 -0.366015 0.000000 0.000000 0.999995 0.003269
1317354922.276627 1.453670 -2.030460 -0.367610 0.000000 0.000000 0.965201 0.261508
1317354922.380639 1.324104 -1.966112 -0.372336 0.000000 0.000000 0.973557 0.228446
1317354922.484618 1.114978 -1.896832 -0.378431 0.000000 0.000000 0.987235 0.159271
1317354922.588621 0.882730 -2.000058 -0.386379 0.000000 0.000000 -0.978214 0.207600
1317354922.692588 0.629822 -2.168041 -0.401774 0.000000 0.000000 -0.957339 0.288967
1317354922.796588 0.392347 -2.314807 -0.412070 0.000000 0.000000 -0.961939 0.273263
1317354922.900626 0.138274 -2.471362 -0.430254 0.000000 0.000000 -0.962121 0.272622
1317354923.004656 -0.080697 -2.456026 -0.437698 0.000000 0.000000 0.999389 0.034954
1317354923.108697 -0.411340 -2.397836 -0.445550 0.000000 0.000000 0.996209 0.086993
1317354923.212756 -0.698389 -2.225082 -0.449342 0.000000 0.000000 0.963535 0.267581
1317354923.316793 -1.032698 -2.124235 -0.455961 0.000000 0.000000 0.989290 0.145966
1317354923.420845 -1.433056 -2.044975 -0.466240 0.000000 0.000000 0.995229 0.097567
1317354923.524884 -1.773777 -1.979328 -0.478878 0.000000 0.000000 0.995475 0.095025
1317354923.628894 -2.043911 -1.942319 -0.486012 0.000000 0.000000 0.997684 0.068025
1317354923.732902 -2.233863 -1.845443 -0.493178 0.000000 0.000000 0.972325 0.233630
1317354923.836893 -2.419927 -1.594575 -0.492304 0.000000 0.000000 0.893229 0.449602
1317354923.940903 -2.623791 -1.583488 -0.489059 0.000000 0.000000 0.999631 0.027162
1317354924.044896 -2.643753 -1.438429 -0.479672 0.000000 0.000000 0.753765 0.657144
1317354924.148886 -2.622505 -1.178900 -0.459899 0.000000 0.000000 0.677644 0.735390
1317354924.252891 -2.623808 -0.794375 -0.446334 0.000000 0.000000 0.708304 0.705907
1317354924.356931 -2.508295 -0.340128 -0.431107 0.000000 0.000000 0.613818 0.789447
1317354924.460995 -2.416270 0.173299 -0.427560 0.000000 0.000000 0.641707 0.766950
1317354924.565068 -2.424875 0.401896 -0.422895 0.000000 0.000000 0.720283 0.693680
1317354924.669157 -2.480527 0.486047 -0.415729 0.000000 0.000000 0.880801 0.473487
1317354924.773255 -2.473735 0.545660 -0.399225 0.000000 0.000000 0.665881 0.746058
1317354924.877396 -2.334188 0.790434 -0.389985 0.000000 0.000000 0.502359 0.864659
1317354924.981531 -2.029964 1.059736 -0.385174 0.000000 0.000000 0.354417 0.935087
1317354925.085706 -1.802358 1.233352 -0.375928 0.000000 0.000000 0.320085 0.947389
1317354925.189949 -1.532043 1.398057 -0.369410 0.000000 0.000000 0.270216 0.962800
1317354925.294213 -1.393580 1.482684 -0.361859 0.000000 0.000000 0.270875 0.962615
1317354925.398529 -1.200434 1.460437 -0.350474 0.000000 0.000000 -0.057306 0.998357
1317354925.502893 -0.941110 1.369112 -0.334959 0.000000 0.000000 -0.168495 0.985703
1317354925.607278 -0.746271 1.221971 -0.323969 0.000000 0.000000 -0.317798 0.948158
1317354925.711736 -0.624463 1.045489 -0.320491 0.000000 0.000000 -0.464739 0.885448
1317354925.816232 -0.671896 0.852678 -0.318010 0.000000 0.000000 -0.787047 0.616893
1317354925.920728 -0.620700 0.757033 -0.312094 0.000000 0.000000 -0.513848 0.857881
1317354926.025198 -0.560841 0.697044 -0.307910 0.000000 0.000000 -0.383187 0.923671
1317354926.129610 -0.510143 0.674493 -0.307704 0.000000 0.000000 -0.207739 0.978184
1317354926.234020 -0.486457 0.718985 -0.307085 0.000000 0.000000 0.514818 0.857300
1317354926.338416 -0.398565 0.708764 -0.306000 0.000000 0.000000 -0.057853 0.998325
1317354926.442803 -0.384654 0.641946 -0.301704 0.000000 0.000000 -0.630945 0.775828
1317354926.547225 -0.366880 0.647335 -0.299452 0.000000 0.000000 0.146641 0.989190
1317354926.651708 -0.420956 0.601165 -0.294336 0.000000 0.000000 -0.938220 0.346040
1317354926.756227 -0.467951 0.656405 -0.294023 0.000000 0.000000 0.907735 0.419543
1317354926.860736 -0.464120 0.711396 -0.291052 0.000000 0.000000 0.682094 0.731265
1317354926.965196 -0.422739 0.896840 -0.291654 0.000000 0.000000 0.625384 0.780317
1317354927.069641 -0.342589 1.005194 -0.289966 0.000000 0.000000 0.450174 0.892941
1317354927.174085 -0.220145 1.019647 -0.287119 0.000000 0.000000 0.058713 0.998275
1317354927.278458 -0.260260 0.945224 -0.290299 0.000000 0.000000 -0.858624 0.512605
1317354927.382800 -0.301039 0.824004 -0.291006 0.000000 0.000000 -0.812050 0.583588
1317354927.487128 -0.428887 0.781217 -0.291459 0.000000 0.000000 -0.986991 0.160777
1317354927.591416 -0.588309 0.744332 -0.291972 0.000000 0.000000 -0.993545 0.113438
1317354927.695671 -0.736675 0.782859 -0.291587 0.000000 0.000000 0.991943 0.126688
1317354927.799931 -0.776953 0.852162 -0.290746 0.000000 0.000000 0.866742 0.498757
1317354927.904162 -0.703652 0.962540 -0.291227 0.000000 0.000000 0.472645 0.881253
1317354928.008390 -0.688056 1.170048 -0.287761 0.000000 0.000000 0.680091 0.733127
1317354928.112655 -0.764014 1.286253 -0.289542 0.000000 0.000000 0.879528 0.475847
1317354928.216897 -0.795141 1.461761 -0.291560 0.000000 0.000000 0.766364 0.642406
1317354928.321130 -0.679482 1.764246 -0.287659 0.000000 0.000000 0.566945 0.823755
1317354928.425349 -0.494342 2.111007 -0.287080 0.000000 0.000000 0.514303 0.857609
1317354928.529543 -0.288557 2.459529 -0.282902 0.000000 0.000000 0.495764 0.868458
1317354928.633742 0.010618 2.789538 -0.284703 0.000000 0.000000 0.405186 0.914234
1317354928.737952 0.195087 3.022482 -0.290490 0.000000 0.000000 0.435421 0.900227
1317354928.842150 0.333821 3.123297 -0.294212 0.000000 0.000000 0.309059 0.951043
1317354928.946362 0.415583 3.134311 -0.298044 0.000000 0.000000 0.066901 0.997760
1317354929.050562 0.504099 3.166417 -0.302282 0.000000 0.000000 0.173102 0.984904
1317354929.154744 0.532671 3.177911 -0.307416 0.000000 0.000000 0.190079 0.981769
1317354929.258953 0.527293 3.224102 -0.316433 0.000000 0.000000 0.746872 0.664968
1317354929.363125 0.514145 3.215909 -0.325188 0.000000 0.000000 -0.961437 0.275026
1317354929.467307 0.485037 3.280663 -0.334280 0.000000 0.000000 0.839644 0.543138
1317354929.571488 0.504863 3.462990 -0.347544 0.000000 0.000000 0.667795 0.744345
1317354929.675662 0.476885 3.785357 -0.356936 0.000000 0.000000 0.737042 0.675847
1317354929.779858 0.432091 3.970468 -0.365603 0.000000 0.000000 0.785874 0.618386
1317354929.884038 0.441472 4.029903 -0.378221 0.000000 0.000000 0.649651 0.760232
1317354929.988220 0.397699 3.958182 -0.383003 0.000000 0.000000 -0.872056 0.489407
1317354930.092383 0.398078 3.911257 -0.390951 0.000000 0.000000 -0.704242 0.709960
1317354930.196536 0.448953 3.979167 -0.416220 0.000000 0.000000 0.447457 0.894306
1317354930.300728 0.430030 3.904222 -0.441975 0.000000 0.000000 -0.788926 0.614488
1317354930.404906 0.433230 3.709203 -0.449969 0.000000 0.000000 -0.701283 0.712883
1317354930.509087 0.430072 3.594210 -0.459817 0.000000 0.000000 -0.716747 0.697333
1317354930.613305 0.428158 3.618047 -0.467957 0.000000 0.000000 0.734856 0.678223
1317354930.717506 0.335255 3.550626 -0.472411 0.000000 0.000000 -0.951141 0.308758
1317354930.821711 0.414854 3.460946 -0.466050 0.000000 0.000000 -0.409988 0.912091
1317354930.925911 0.237396 3.246847 -0.461957 0.000000 0.000000 -0.905027 0.425353
1317354931.030117 -0.033871 3.147616 -0.460328 0.000000 0.000000 -0.984667 0.174445
1317354931.134325 -0.322652 3.268059 -0.461719 0.000000 0.000000 0.980546 0.196287
1317354931.238530 -0.540648 3.391162 -0.461829 0.000000 0.000000 0.967149 0.254211
1317354931.342772 -0.713487 3.410438 -0.460150 0.000000 0.000000 0.998459 0.055503
1317354931.447017 -0.857010 3.399918 -0.456556 0.000000 0.000000 -0.999331 0.036576
1317354931.551272 -0.977477 3.422369 -0.453190 0.000000 0.000000 0.995759 0.091998
1317354931.655550 -1.138973 3.480893 -0.449995 0.000000 0.000000 0.984929 0.172959
1317354931.759854 -1.249314 3.465960 -0.450125 0.000000 0.000000 -0.997739 0.067208
1317354931.864137 -1.304660 3.418616 -0.442168 0.000000 0.000000 -0.938056 0.346483
1317354931.968370 -1.365933 3.327912 -0.435320 0.000000 0.000000 -0.883111 0.469164
1317354932.072629 -1.425614 3.180691 -0.433900 0.000000 0.000000 -0.829364 0.558708
1317354932.176928 -1.494809 2.907183 -0.431407 0.000000 0.000000 -0.789070 0.614303
1317354932.281187 -1.598686 2.736229 -0.428434 0.000000 0.000000 -0.871575 0.490263
1317354932.385415 -1.656166 2.659982 -0.427664 0.000000 0.000000 -0.894978 0.446110
1317354932.489636 -1.642835 2.630943 -0.422987 0.000000 0.000000 -0.539811 0.841786
1317354932.593809 -1.706567 2.843295 -0.416492 0.000000 0.000000 0.802326 0.596886
1317354932.697945 -1.601028 2.977449 -0.413416 0.000000 0.000000 0.436863 0.899528
1317354932.802019 -1.414719 3.136099 -0.410864 0.000000 0.000000 0.345426 0.938446
1317354932.906031 -1.282182 3.254715 -0.403586 0.000000 0.000000 0.356963 0.934119
1317354933.010021 -1.233693 3.298884 -0.397951 0.000000 0.000000 0.361063 0.932541
1317354933.114001 -1.093619 3.310015 -0.393245 0.000000 0.000000 0.039638 0.999214
1317354933.217933 -1.075438 3.252295 -0.392276 0.000000 0.000000 -0.591422 0.806362
1317354933.321868 -0.974188 3.171004 -0.392261 0.000000 0.000000 -0.331833 0.943338
1317354933.425818 -0.926850 3.282891 -0.393375 0.000000 0.000000 0.552426 0.833562
1317354933.529734 -0.851331 3.316737 -0.390487 0.000000 0.000000 0.209118 0.977890
1317354933.633658 -0.707815 3.166445 -0.390398 0.000000 0.000000 -0.393310 0.919406
1317354933.737589 -0.647329 2.942299 -0.384689 0.000000 0.000000 -0.608058 0.793893
1317354933.841520 -0.594207 2.721902 -0.381496 0.000000 0.000000 -0.618740 0.785596
1317354933.945456 -0.541990 2.554606 -0.377499 0.000000 0.000000 -0.592475 0.805589
1317354934.049397 -0.561611 2.455874 -0.377230 0.000000 0.000000 -0.772954 0.634462
1317354934.153333 -0.558664 2.309445 -0.375851 0.000000 0.000000 -0.699957 0.714185
1317354934.257311 -0.679797 2.243931 -0.375523 0.000000 0.000000 -0.969432 0.245361
1317354934.361303 -0.753821 2.151843 -0.377254 0.000000 0.000000 -0.901808 0.432137
1317354934.465294 -0.816783 1.947192 -0.376310 0.000000 0.000000 -0.804380 0.594115
1317354934.569341 -0.896456 1.799840 -0.371111 0.000000 0.000000 -0.858960 0.512043
1317354934.673405 -0.972209 1.641721 -0.370187 0.000000 0.000000 -0.846186 0.532888
1317354934.777459 -1.080051 1.584835 -0.366031 0.000000 0.000000 -0.970693 0.240324
1317354934.881520 -1.206404 1.641576 -0.359610 0.000000 0.000000 0.977814 0.209476
1317354934.985594 -1.345982 1.724014 -0.359891 0.000000 0.000000 0.964633 0.263598
1317354935.089693 -1.525791 1.743455 -0.359360 0.000000 0.000000 0.998550 0.053825
1317354935.193816 -1.683090 1.801196 -0.356501 0.000000 0.000000 0.984569 0.174998
1317354935.297954 -1.844259 1.922122 -0.350537 0.000000 0.000000 0.948652 0.316320
1317354935.402137 -2.030621 1.948617 -0.348244 0.000000 0.000000 0.997508 0.070555
1317354935.506348 -2.150843 2.013671 -0.342646 0.000000 0.000000 0.969406 0.245461
1317354935.610566 -2.168583 1.995155 -0.326511 0.000000 0.000000 -0.919731 0.392550
1317354935.714788 -2.130342 2.000523 -0.303706 0.000000 0.000000 0.069677 0.997570
1317354935.819043 -2.096902 2.206878 -0.289547 0.000000 0.000000 0.648087 0.761566
1317354935.923357 -2.037099 2.505235 -0.281126 0.000000 0.000000 0.633826 0.773475
1317354936.027733 -1.963780 2.735593 -0.267290 0.000000 0.000000 0.590215 0.807246
1317354936.132156 -1.873409 2.952937 -0.251862 0.000000 0.000000 0.555009 0.831844
1317354936.236616 -1.672370 3.275012 -0.243714 0.000000 0.000000 0.485020 0.874503
1317354936.341161 -1.554417 3.694015 -0.242338 0.000000 0.000000 0.603748 0.797175
1317354936.445734 -1.497916 4.023946 -0.243105 0.000000 0.000000 0.644673 0.764459
1317354936.550264 -1.393373 4.155891 -0.237371 0.000000 0.000000 0.435304 0.900283
1317354936.654799 -1.321742 4.168548 -0.228450 0.000000 0.000000 0.087330 0.996179
1317354936.759353 -1.216200 4.103304 -0.221745 0.000000 0.000000 -0.273314 0.961925
1317354936.863848 -1.033505 4.189573 -0.222584 0.000000 0.000000 0.218797 0.975770
1317354936.968278 -0.678986 4.342675 -0.229317 0.000000 0.000000 0.202424 0.979298
1317354937.072677 -0.295222 4.470930 -0.233899 0.000000 0.000000 0.160568 0.987025
1317354937.177066 -0.008934 4.579404 -0.243034 0.000000 0.000000 0.180104 0.983647
1317354937.281471 0.158829 4.565715 -0.252429 0.000000 0.000000 -0.040698 0.999172
1317354937.385837 0.243609 4.550061 -0.254357 0.000000 0.000000 -0.091165 0.995836
1317354937.490205 0.320436 4.542849 -0.248949 0.000000 0.000000 -0.046781 0.998905
1317354937.594625 0.392160 4.378666 -0.246361 0.000000 0.000000 -0.547577 0.836755
1317354937.699072 0.473806 4.104319 -0.247841 0.000000 0.000000 -0.597813 0.801636
1317354937.803545 0.477380 3.943241 -0.245750 0.000000 0.000000 -0.699221 0.714905
1317354937.908030 0.533072 3.733571 -0.248895 0.000000 0.000000 -0.609623 0.792691
1317354938.012500 0.441769 3.555634 -0.242793 0.000000 0.000000 -0.853385 0.521281
1317354938.116959 0.422938 3.339005 -0.239122 0.000000 0.000000 -0.737088 0.675797
1317354938.221442 0.315401 3.087085 -0.236047 0.000000 0.000000 -0.834445 0.551091
1317354938.325959 0.123151 2.840816 -0.232525 0.000000 0.000000 -0.898708 0.438548
1317354938.430478 -0.144116 2.558812 -0.227601 0.000000 0.000000 -0.918664 0.395040
1317354938.534971 -0.410844 2.316162 -0.223649 0.000000 0.000000 -0.932659 0.360759
1317354938.639441 -0.655969 2.118611 -0.222654 0.000000 0.000000 -0.943031 0.332704
1317354938.743865 -0.879377 1.950092 -0.222118 0.000000 0.000000 -0.948247 0.317533
1317354938.848251 -1.065492 1.622168 -0.217400 0.000000 0.000000 -0.864175 0.503191
1317354938.952624 -1.156072 1.328363 -0.216124 0.000000 0.000000 -0.804554 0.593879
1317354939.056975 -1.232925 1.056592 -0.212896 0.000000 0.000000 -0.797532 0.603277
1317354939.161304 -1.293710 0.550830 -0.204699 0.000000 0.000000 -0.748107 0.663578
1317354939.265610 -1.069286 -0.187914 -0.196164 0.000000 0.000000 -0.595536 0.803329
1317354939.369888 -0.799586 -0.633088 -0.194824 0.000000 0.000000 -0.490837 0.871251
1317354939.474122 -0.331417 -1.191939 -0.187102 0.000000 0.000000 -0.422981 0.906138
1317354939.578354 -0.213787 -1.302255 -0.187565 0.000000 0.000000 -0.367820 0.929897
1317354939.682613 -0.068437 -1.405700 -0.192139 0.000000 0.000000 -0.304357 0.952558
1317354939.786820 0.088122 -1.414246 -0.193779 0.000000 0.000000 -0.027265 0.999628
1317354939.890990 0.014833 -1.332683 -0.193423 0.000000 0.000000 0.913338 0.407203
1317354939.995177 -0.005696 -1.263546 -0.196517 0.000000 0.000000 0.801453 0.598057
1317354940.099349 0.009217 -1.388775 -0.200048 0.000000 0.000000 -0.663984 0.747746
1317354940.203514 0.020348 -1.469391 -0.198837 0.000000 0.000000 -0.656970 0.753917
1317354940.307669 -0.036489 -1.668399 -0.200789 0.000000 0.000000 -0.798317 0.602238
1317354940.411855 -0.127110 -1.736223 -0.204028 0.000000 0.000000 -0.948842 0.315750
1317354940.516031 -0.170280 -1.632927 -0.207353 0.000000 0.000000 0.832348 0.554253
1317354940.620212 -0.222658 -1.515957 -0.212094 0.000000 0.000000 0.839252 0.543743
1317354940.724394 -0.234634 -1.329110 -0.217084 0.000000 0.000000 0.729370 0.684119
1317354940.828545 -0.227754 -1.230365 -0.220906 0.000000 0.000000 0.682091 0.731268
1317354940.932736 -0.246811 -0.896032 -0.221433 0.000000 0.000000 0.726949 0.686691
1317354941.036926 -0.213112 -0.467834 -0.224093 0.000000 0.000000 0.678801 0.734322
1317354941.141076 -0.156771 -0.260525 -0.226397 0.000000 0.000000 0.607348 0.794436
1317354941.245246 -0.297227 -0.165687 -0.233936 0.000000 0.000000 0.956233 0.292606
1317354941.349439 -0.464512 -0.143993 -0.238235 0.000000 0.000000 0.997922 0.064437
1317354941.453597 -0.713115 -0.135764 -0.242054 0.000000 0.000000 0.999863 0.016543
1317354941.557770 -0.951471 -0.193219 -0.243380 0.000000 0.000000 -0.993015 0.117991
1317354941.661976 -1.176431 -0.092159 -0.246259 0.000000 0.000000 0.977799 0.209543
1317354941.766220 -1.364624 0.059584 -0.248324 0.000000 0.000000 0.942991 0.332819
1317354941.870485 -1.580460 0.078728 -0.245725 0.000000 0.000000 0.999022 0.044218
1317354941.974731 -1.706377 0.263875 -0.241011 0.000000 0.000000 0.883845 0.467780
1317354942.078988 -1.780643 0.549860 -0.242154 0.000000 0.000000 0.790995 0.611822
1317354942.183222 -1.719408 0.640520 -0.242161 0.000000 0.000000 0.469190 0.883098
1317354942.287451 -1.616243 0.782851 -0.237868 0.000000 0.000000 0.454492 0.890751
1317354942.391700 -1.547703 1.023250 -0.235643 0.000000 0.000000 0.602419 0.798180
1317354942.495943 -1.595011 1.205324 -0.233089 0.000000 0.000000 0.791036 0.611770
1317354942.600185 -1.575029 1.303709 -0.230824 0.000000 0.000000 0.632837 0.774285
1317354942.704478 -1.561031 1.264717 -0.228382 0.000000 0.000000 -0.575380 0.817886
1317354942.808726 -1.586434 1.175925 -0.228831 0.000000 0.000000 -0.798453 0.602057
1317354942.912929 -1.607524 1.043133 -0.226247 0.000000 0.000000 -0.760545 0.649286
